order_id,date_id,location_id,user_id,product_ids,amount,returned
1972,27,120,530,"['B09LD3116F', 'B07RX42D3D', 'B0B9XLX8VR']",40749.0,False
1973,2,282,198,"['B00NNQMYNE', 'B09BW334ML', 'B0765B3TH7', 'B0994GP1CX']",962.0,False
1974,31,333,61,"['B09JPC82QC', 'B0BD3T6Z1D', 'B0BNV7JM5Y', 'B08CF3D7QR', 'B09NY6TRXG']",44958.0,False
1975,19,456,58,"['B0BPBXNQQT', 'B00YMJ0OI8', 'B0974H97TJ', 'B07SRM58TP', 'B08CTNJ985']",5236.0,False
1976,1,1027,229,"['B09MKP344P', 'B09ND94ZRG', 'B0B1F6GQPS', 'B08F47T4X5', 'B08RX8G496']",11341.0,False
1977,14,1411,358,"['B07WJV6P1R', 'B08WRWPM22', 'B09LV1CMGH']",16927.89,False
1978,29,1440,534,"['B08461VC1Z', 'B09X79PP8F', 'B08Y1SJVV5', 'B08HV83HL3']",3425.0,False
1979,13,346,986,"['B005LJQMZC', 'B00LY12TH6', 'B09CGLY5CX']",2675.0,False
1980,23,508,854,['B08MV82R99'],653.0,False
1981,17,1072,983,"['B0B8SRZ5SV', 'B09M3F4HGB']",10444.0,False
1982,29,1444,416,['B091V8HK8Z'],1345.0,False
1983,31,816,734,"['B08BCKN299', 'B009VCGPSY', 'B0B65MJ45G']",648.0,False
1984,29,1287,485,"['B0BBN56J5H', 'B07Z1X6VFC']",6948.0,False
1985,6,726,644,['B09HS1NDRQ'],390.0,False
1986,8,827,276,"['B01M5B0TPW', 'B07Y1RCCW5', 'B086JTMRYL', 'B08WD18LJZ', 'B088ZFJY82']",5091.0,False
1987,27,1298,3,"['B0926V9CTV', 'B0BBN56J5H', 'B07T9FV9YP', 'B07WGPKMP5']",22836.0,False
1988,5,473,1157,"['B07NPBG1B4', 'B08WRWPM22']",2512.73,False
1989,15,1399,492,"['B01L7C4IU2', 'B0B467CCB9', 'B0188KPKB2']",12797.0,False
1990,22,509,363,"['B09YLX91QR', 'B0811VCGL5', 'B08VJFYH6N', 'B00P0R95EA']",11607.0,False
1991,16,720,496,"['B07WNK1FFN', 'B0B5KZ3C53']",2859.0,False
1992,18,167,254,"['B07SY4C3TD', 'B085DTN6R2', 'B009DA69W6']",3345.0,False
1993,22,235,29,"['B09CMP1SC8', 'B09NY6TRXG', 'B078HG2ZPS', 'B0747VDH9L', 'B097RN7BBK']",15974.66,False
1994,5,234,263,"['B081B1JL35', 'B008P7IF02', 'B09F6KL23R', 'B08WRWPM22']",7791.889999999999,False
1995,30,529,61,['B07ZKD8T1Q'],1499.0,False
1996,23,1236,409,"['B08SBH499M', 'B0789LZTCJ', 'B0123P3PWE', 'B07GLS2563', 'B09GBBJV72']",4854.0,False
1997,12,1432,330,"['B0B4F2TTTS', 'B08TT63N58', 'B0BM4KTNL1']",12197.0,False
1998,8,303,436,"['B07WJV6P1R', 'B078WB1VWJ', 'B0B4PPD89B', 'B07T5DKR5D']",16837.0,False
1999,27,905,819,"['B0BCKJJN8R', 'B08MZQBFLN']",4448.0,False
2000,12,1164,580,['B07GLNJC25'],330.0,False
2001,9,56,556,"['B086WMSCN3', 'B00P93X0VO', 'B09GBBJV72', 'B09MDCZJXS', 'B00ABMASXG']",4460.0,False
2002,30,270,279,"['B00N3XLDW0', 'B07F1T31ZZ', 'B097R2V1W8']",3147.0,False
2003,18,363,743,"['B08LVVTGZK', 'B09VC2D2WG', 'B0BLC2BYPX', 'B06XPYRWV5', 'B07LDN9Q2P']",3885.0,False
2004,9,783,1168,['B0B12K5BPM'],1049.0,False
2005,4,624,293,"['B08BCKN299', 'B00TI8E7BI']",2935.0,False
2006,1,345,807,"['B01M5F614J', 'B09MKG4ZCM']",8114.0,False
2007,14,43,918,"['B08LKS3LSP', 'B0B9BD2YL4', 'B0B12K5BPM', 'B00ABMASXG']",7131.0,False
2008,15,1010,513,['B095244Q22'],252.0,False
2009,19,1047,210,['B07CRL2GY6'],299.0,False
2010,21,1023,593,"['B094YFFSMY', 'B018SJJ0GE', 'B0B6F7LX4C', 'B0BHZCNC4P']",18295.0,False
2011,2,1313,26,"['B0088TKTY2', 'B09C6H53KH']",1017.0,False
2012,27,57,659,"['B08FGNPQ9X', 'B08PSVBB2X', 'B0B298D54H']",1863.0,False
2013,11,840,1024,"['B07QHHCB27', 'B08B42LWKN', 'B08XNL93PL', 'B005FYNT3G', 'B01486F4G6']",21049.0,False
2014,13,355,650,"['B083342NKJ', 'B0819ZZK5K', 'B087JWLZ2K', 'B099SD8PRP', 'B07CWDX49D']",27883.0,False
2015,8,243,719,['B09XBJ1CTN'],649.0,False
2016,31,1021,854,"['B00MUTWLW4', 'B0B54Y2SNX', 'B00H47GVGY', 'B0B694PXQJ', 'B07222HQKP']",6049.0,False
2017,1,759,368,['B09CTWFV5W'],7199.0,False
2018,13,988,115,['B008IFXQFU'],499.0,False
2019,10,424,275,"['B015GX9Y0W', 'B07NRTCDS5', 'B095PWLLY6']",4202.0,False
2020,15,968,120,['B00NH11KIK'],418.0,False
2021,17,1146,687,"['B07T4D9FNY', 'B083GQGT3Z', 'B07222HQKP']",1720.0,False
2022,12,217,399,"['B07P434WJY', 'B08VFF6JQ8']",1768.0,False
2023,26,180,691,"['B085HY1DGR', 'B09LJ116B5', 'B08DDRGWTJ', 'B0B5B6PQCT']",21682.0,False
2024,13,1057,123,['B08TDJ5BVF'],39.0,False
2025,24,106,1059,"['B08G28Z33M', 'B0B3DV7S9B', 'B0B2PQL5N3', 'B008FWZGSG']",2036.0,False
2026,28,1231,940,"['B08L879JSN', 'B0B82YGCF6']",7198.0,False
2027,10,614,338,['B09X5C9VLK'],1299.0,False
2028,6,1036,104,"['B07FL3WRX5', 'B0B6BLTGTT', 'B01M6453MB']",8578.0,False
2029,26,660,512,"['B0B53QLB9H', 'B096VF5YYF', 'B077Z65HSD', 'B0B4F5L738']",22193.0,False
2030,3,1349,3,['B07Z51CGGH'],5499.0,False
2031,9,998,45,"['B09JS94MBV', 'B0188KPKB2', 'B014SZPBM4', 'B09LH32678']",6277.0,False
2032,27,887,644,"['B0162K34H2', 'B01LYU3BZF', 'B09TWHTBKQ', 'B07LDN9Q2P']",22436.0,False
2033,30,245,814,['B0BBN3WF7V'],6499.0,False
2034,17,1143,0,"['B07YNTJ8ZM', 'B0747VDH9L', 'B09SJ1FTYV']",3490.0,False
2035,31,704,2,"['B097MKZHNV', 'B09T37CKQ5', 'B08K4PSZ3V', 'B00KXULGJQ', 'B09CMP1SC8']",6372.0,False
2036,19,1158,439,"['B09YV4MW2T', 'B08Y5QJTVK', 'B0BBFJ9M3X', 'B0994GFWBH']",18791.0,False
2037,1,1237,103,"['B00C3GBCIS', 'B07TMCXRFV', 'B084MZXJNK', 'B075JJ5NQC']",6281.0,False
2038,15,11,48,"['B09M8888DM', 'B08NCKT9FG', 'B0B2CZTCL2']",2097.0,False
2039,19,1113,175,"['B07BKSSDR2', 'B09NBZ36F7', 'B014SZO90Y', 'B08CHZ3ZQ7']",3853.0,False
2040,30,369,118,['B0085IATT6'],899.0,False
2041,16,241,856,"['B07WDK3ZS2', 'B09GFN8WZL']",21377.0,False
2042,16,1380,825,"['B075ZTJ9XR', 'B01J1CFO5I']",568.0,False
2043,18,630,168,"['B09VPH38JS', 'B09PTT8DZF', 'B0B5D39BCD', 'B077Z65HSD', 'B0B1YY6JJL']",28009.44,False
2044,17,1032,608,"['B08FD2VSD9', 'B08CF3D7QR', 'B07966M8XH', 'B0B86CDHL1', 'B00KXULGJQ']",29638.0,False
2045,22,69,9,"['B0949FPSFY', 'B0162LYSFS', 'B08J82K4GX', 'B0BDZWMGZ1']",12896.0,False
2046,26,880,569,"['B07Z1YVP72', 'B08D9NDZ1Y']",4448.0,False
2047,10,254,795,['B08CGW4GYR'],375.0,False
2048,22,583,236,"['B08WRWPM22', 'B07WMS7TWB', 'B0187F2IOK', 'B095RTJH1M']",3676.89,False
2049,2,452,1103,"['B08QJJCY2Q', 'B0BNQMF152', 'B09HN7LD5L']",2518.0,False
2050,11,1222,635,"['B07XJYYH7L', 'B09V2PZDX8', 'B0B1YVCJ2Y', 'B09H7JDJCW', 'B01D5H90L4']",16762.0,False
2051,11,1113,561,"['B09F3PDDRF', 'B0B14MR9L1']",17348.0,False
2052,20,986,587,"['B0B4F4QZ1H', 'B09CMM3VGK', 'B09YLYB9PB', 'B07GXPDLYQ']",14755.0,False
2053,20,869,401,['B0883LQJ6B'],1199.0,False
2054,3,275,670,"['B08QSC1XY8', 'B07KSB1MLX', 'B07VTFN6HM', 'B01EY310UM']",8787.0,False
2055,22,1187,336,"['B07DL1KC3H', 'B07YTNKVJQ', 'B09YV463SW', 'B07TMCXRFV']",3531.0,False
2056,27,521,310,"['B07JW9H4J1', 'B0B53DS4TF', 'B09SGGRKV8']",6391.0,False
2057,8,1000,97,['B09C6HXFC1'],2910.0,False
2058,31,1057,417,"['B077T3BG5L', 'B014HDJ7ZE', 'B00UGZWM2I']",5892.0,False
2059,27,1399,34,"['B009UORDX4', 'B07D8VBYB4', 'B0B54Y2SNX', 'B01NBX5RSB', 'B0926V9CTV']",8472.0,False
2060,21,439,198,"['B0B65P827P', 'B092R48XXB']",19127.31,False
2061,15,403,732,"['B098NS6PVG', 'B08FN6WGDQ', 'B09NY7W8YD', 'B09SZ5TWHW']",14932.0,False
2062,22,1441,643,"['B09GYBZPHF', 'B0B5V47VK4', 'B01892MIPA', 'B0B5ZF3NRK']",54195.0,False
2063,15,477,509,"['B09G5TSGXV', 'B0993BB11X', 'B098JYT4SY', 'B09NFSHCWN']",2801.0,False
2064,11,260,971,['B07RD611Z8'],3598.0,False
2065,16,1254,278,"['B07RD611Z8', 'B0BJ966M5K']",8597.0,False
2066,16,782,11,"['B09NHVCHS9', 'B07Q7561HD', 'B08VB34KJ1', 'B082FTPRSK']",16815.0,False
2067,27,158,113,"['B017NC2IPM', 'B01C8P29N0', 'B09CMP1SC8']",3021.0,False
2068,27,1439,20,['B0B4F3QNDM'],13999.0,False
2069,7,149,516,"['B0B2X35B1K', 'B07JPJJZ2H', 'B09GYBZPHF']",5547.0,False
2070,20,1122,7,"['B00NFD0ETQ', 'B08CGW4GYR', 'B083342NKJ', 'B0116MIKKC']",3516.0,False
2071,4,1178,120,"['B0873L7J6X', 'B01M5F614J', 'B09YLXYP7Y']",8585.0,False
2072,13,321,831,"['B01JOFKL0A', 'B08J7VCT12']",12298.0,False
2073,30,1137,347,"['B08KS2KQTK', 'B08Y57TPDM', 'B08ZN4B121', 'B00PVT30YI']",1240.0,False
2074,19,1324,145,"['B01EJ5MM5M', 'B084MZXJN6', 'B07BRKK9JQ', 'B08WKCTFF3']",6695.0,False
2075,5,1032,324,"['B07SRM58TP', 'B0162LYSFS', 'B0B8SSZ76F', 'B09GFWJDY1']",3762.0,False
2076,2,621,617,"['B09NHVCHS9', 'B08QSC1XY8', 'B08HVL8QN3', 'B09GP6FBZT']",2403.0,False
2077,8,905,28,['B098JYT4SY'],399.0,False
2078,10,446,42,"['B08PPHFXG3', 'B00URH5E34', 'B09163Q5CD', 'B07Z51CGGH', 'B0977CGNJJ']",12897.0,False
2079,28,517,38,"['B00TI8E7BI', 'B00935MD1C', 'B07DKZCZ89', 'B08GM5S4CQ', 'B09PNKXSKF']",14522.0,False
2080,20,853,462,"['B0B4T8RSJ1', 'B09TWHTBKQ', 'B08235JZFB', 'B01DEWVZ2C', 'B09YLX91QR']",20825.0,False
2081,3,29,384,"['B07M69276N', 'B08DDRGWTJ', 'B0B2RBP83P', 'B0BDYVC5TD', 'B09SDDQQKP']",42091.0,False
2082,18,720,1139,['B0B4F2XCK3'],12999.0,False
2083,3,1146,458,"['B08N1WL9XW', 'B08MTLLSL8', 'B005LJQMCK']",997.0,False
2084,1,600,504,['B08CZHGHKH'],499.0,False
2085,24,828,1003,['B09GBBJV72'],1409.0,False
2086,14,431,1057,"['B09SB6SJB4', 'B0148NPH9I', 'B08XXF5V6G']",32768.0,False
2087,25,476,1037,"['B00P93X6EK', 'B08D9NDZ1Y', 'B09163Q5CD', 'B00V9NHDI4']",8142.0,False
2088,30,371,355,"['B012ELCYUG', 'B0B4F2XCK3', 'B00LY1FN1K', 'B09RX1FK54']",14233.0,False
2089,23,1287,255,"['B08CF3B7N1', 'B09B125CFJ', 'B07WJXCTG9']",1510.0,False
2090,1,634,153,"['B07F1T31ZZ', 'B0B4PPD89B']",328.0,False
2091,21,247,958,"['B07CD2BN46', 'B074CWD7MS', 'B0974H97TJ', 'B0758F7KK7']",2676.0,False
2092,26,1054,414,"['B07P434WJY', 'B06XFTHCNY', 'B08G8H8DPL', 'B09X5HD5T1']",4466.0,False
2093,10,584,503,"['B09NS5TKPN', 'B08WLY8V9S']",43415.0,False
2094,16,334,603,"['B083RC4WFJ', 'B09Z28BQZT', 'B0B2DD66GS', 'B0B8ZKWGKD', 'B00V4BGDKU']",4240.0,False
2095,20,1403,347,['B0B244R4KB'],999.0,False
2096,31,658,924,"['B078JBK4GX', 'B07JPX9CR7', 'B0B2DJDCPX', 'B09BL2KHQW', 'B00LZLPYHW']",3954.0,False
2097,14,537,2,"['B0BNDGL26T', 'B0BQ3K23Y1', 'B01M6453MB']",3058.0,False
2098,6,87,222,['B09MDCZJXS'],1199.0,False
2099,29,1174,1110,"['B07LDN9Q2P', 'B08H673XKN', 'B07W7Z6DVL']",5637.0,False
2100,29,1446,596,"['B0BPBG712X', 'B0BF57RN3K', 'B0B694PXQJ', 'B00R1P3B4O', 'B08D6RCM3Q']",4301.0,False
2101,24,220,308,['B08HQL67D6'],599.0,False
2102,10,401,572,['B09JS94MBV'],1399.0,False
2103,10,561,55,"['B0BD3T6Z1D', 'B09V2PZDX8', 'B07WVQG8WZ', 'B08MZQBFLN']",18446.0,False
2104,7,1281,345,"['B09KRHXTLN', 'B0B997FBZT', 'B076VQS87V']",37525.0,False
2105,29,1161,848,"['B08TDJ5BVF', 'B09WF4Q7B3', 'B083342NKJ', 'B008QTK47Q']",4499.0,False
2106,31,377,308,"['B07ZJND9B9', 'B0BMZ6SY89', 'B08QSDKFGQ', 'B09ZPJT8B2']",14327.0,False
2107,25,741,1108,"['B08RP2L2NL', 'B08F47T4X5', 'B07S7DCJKS', 'B084N18QZY']",1234.0,False
2108,8,539,570,"['B09MJ77786', 'B014I8SX4Y', 'B0763K5HLQ', 'B08H6B3G96']",36756.0,False
2109,8,1205,870,"['B0B997FBZT', 'B0B5GJRTHB', 'B09YLXYP7Y', 'B0B3CPQ5PF', 'B09RFC46VP']",93423.0,False
2110,13,98,173,"['B078HRR1XV', 'B07DWFX9YS', 'B09C6HXFC1']",7002.0,False
2111,9,903,380,"['B0BHNHMR3H', 'B0BMGB3CH9', 'B07DZ986Q2', 'B01DGVKBC6']",18084.0,False
2112,16,748,555,"['B08YRMBK9R', 'B08PSQRW2T', 'B07DJLFMPS', 'B07YNHCW6N', 'B09BW2GP18']",5064.0,False
2113,1,90,259,['B09LHXNZLR'],199.0,False
2114,19,1417,878,"['B098NS6PVG', 'B07JPJJZ2H', 'B07K19NYZ8']",3316.0,False
2115,18,349,834,['B099S26HWG'],300.0,False
2116,2,302,622,['B09JFR8H3Q'],215.0,False
2117,27,553,264,"['B08CF3B7N1', 'B09ZPM4C2C', 'B09YHLPQYT']",11609.0,False
2118,12,83,88,"['B00K32PEW4', 'B0974G5Q2Y']",808.1,False
2119,26,635,290,['B00DJ5N9VK'],150.0,False
2120,17,908,32,"['B078XFKBZL', 'B097R25DP7', 'B0B2X35B1K', 'B08CRRQK6Z', 'B09MZCQYHZ']",13795.0,False
2121,9,643,128,"['B09NNGHG22', 'B08YRMBK9R', 'B096MSW6CT', 'B09XJ1LM7R', 'B0B9BD2YL4']",42433.0,False
2122,29,1,951,"['B0B8ZWNR5T', 'B009P2LK08', 'B07B275VN9', 'B00GZLB57U']",1245.0,False
2123,12,437,53,"['B09F3PDDRF', 'B09CTRPSJR']",566.0,False
2124,29,64,784,"['B07JH1CBGW', 'B0B19VJXQZ', 'B08MTLLSL8', 'B085LPT5F4']",30597.0,False
2125,10,749,300,['B08VGM3YMF'],199.0,False
2126,10,1246,935,"['B09FPP3R1D', 'B085HY1DGR']",1822.0,False
2127,24,1213,273,"['B093QCY6YJ', 'B00TI8E7BI']",2985.0,False
2128,16,668,45,"['B09J2SCVQT', 'B009P2LK08', 'B08498H13H']",4237.0,False
2129,27,1442,77,['B09XJ5LD6L'],23999.0,False
2130,4,1383,859,"['B0083T231O', 'B0B61DSF17', 'B01M5967SY']",1867.0,False
2131,9,552,682,"['B07CRL2GY6', 'B0B3D39RKV', 'B09CMP1SC8']",34895.0,False
2132,15,393,42,"['B09F6D21BY', 'B08ZN4B121', 'B0B3RRWSF6', 'B09P8M18QM', 'B0756K5DYZ']",9943.0,False
2133,19,241,1158,"['B099FDW2ZF', 'B073BRXPZX', 'B082ZQ4479', 'B0B244R4KB', 'B01GZSQJPA']",9932.0,False
2134,3,563,38,"['B0BBN3WF7V', 'B0141EZMAI', 'B08XXF5V6G']",37036.0,False
2135,26,540,580,"['B01F262EUU', 'B082T6GXS5', 'B01EJ5MM5M']",5446.0,False
2136,13,819,11,"['B0789LZTCJ', 'B09F9YQQ7B', 'B084MZXJNK']",30195.0,False
2137,11,860,608,['B07CD2BN46'],429.0,False
2138,16,340,674,['B07TC9F7PN'],8699.0,False
2139,27,1395,271,['B0BHYJ8CVF'],1149.0,False
2140,14,132,930,"['B08D75R3Z1', 'B09BW2GP18', 'B07F6GXNPB', 'B07YNHCW6N']",1230.0,False
2141,17,283,827,"['B00LM4W1N2', 'B09MQSCJQ1', 'B096MSW6CT', 'B077Z65HSD', 'B07DJLFMPS']",7310.0,False
2142,5,1091,1156,"['B09MQ9PDHR', 'B09CMP1SC8']",1576.0,False
2143,4,355,39,"['B0B3RRWSF6', 'B0746JGVDS', 'B07GLS2563', 'B09P564ZTJ']",5779.0,False
2144,25,173,283,['B09ZPL5VYM'],199.0,False
2145,7,1318,25,"['B08SCCG9D4', 'B08Y5QJXSR', 'B07X2L5Z8C', 'B006LW0WDQ', 'B009UORDX4']",7356.0,False
2146,8,64,1022,"['B0BPCJM7TB', 'B09ZHCJDP1', 'B07LDPLSZC']",1607.0,False
2147,4,134,960,"['B01MQ2A86A', 'B09YLXYP7Y']",1832.0,False
2148,15,489,100,"['B08WLY8V9S', 'B09N3ZNHTY', 'B0162LYSFS', 'B097R45BH8', 'B089BDBDGM']",8441.0,False
2149,27,1401,292,"['B0B9RZ4G4W', 'B016XVRKZM', 'B0BHYJ8CVF', 'B00LZPQVMK']",5519.0,False
2150,2,106,106,"['B07D8VBYB4', 'B09NVPSCQT', 'B07DL1KC3H']",9362.0,False
2151,24,903,699,"['B0BBN4DZBD', 'B07LGT55SJ', 'B09TY4MSH3']",8187.0,False
2152,27,890,141,"['B0841KQR1Z', 'B07DC4RZPY', 'B08CS3BT4L', 'B0B53DS4TF', 'B09GBBJV72']",17411.0,False
2153,29,21,1107,"['B00HVXS7WC', 'B084N133Y7', 'B08YDFX7Y1']",3797.0,False
2154,24,438,383,"['B00P93X0VO', 'B09JS562TP', 'B00S2SEV7K', 'B0B1MDZV9C', 'B008YW8M0G']",4664.0,False
2155,19,73,361,['B00S9BSJC8'],6499.0,False
2156,29,526,257,"['B00LM4X0KU', 'B07TR5HSR9', 'B01L7C4IU2', 'B07GMFY9QM', 'B0B4HJNPV4']",3732.0,False
2157,20,1049,565,"['B06XR9PR5X', 'B07KSMBL2H']",647.0,False
2158,27,920,3,"['B0B4SJKRDF', 'B09ZQK9X8G', 'B09XJ1LM7R']",6634.0,False
2159,24,1347,312,"['B08CDKQ8T6', 'B07NKNBTT3', 'B096MSW6CT', 'B016XVRKZM', 'B07YC8JHMB']",13202.0,False
2160,2,767,256,"['B08MV82R99', 'B08TDJ5BVF']",692.0,False
2161,4,891,936,"['B009P2L7CO', 'B083GQGT3Z', 'B07JW9H4J1']",2695.0,False
2162,11,4,1030,"['B09JSW16QD', 'B0B5F3YZY4', 'B08S74GTBT', 'B0BCZCQTJX', 'B07JH1C41D']",4179.99,False
2163,1,853,45,['B08HDH26JX'],299.0,False
2164,6,834,238,"['B01JOFKL0A', 'B07DXRGWDJ']",9579.0,False
2165,31,373,1073,"['B08DPLCM6T', 'B08K4PSZ3V', 'B0B8ZM9RVV']",28097.0,False
2166,16,1181,13,"['B08PSQRW2T', 'B0B65MJ45G', 'B08CF3B7N1', 'B00NW4UWN6']",2043.0,False
2167,22,258,410,"['B0B8VQ7KDS', 'B09MZCQYHZ', 'B083342NKJ', 'B098NS6PVG']",3942.0,False
2168,4,309,699,"['B00LY12TH6', 'B00E3DVQFS']",1109.0,False
2169,12,468,799,"['B092JHPL72', 'B0B53QFZPY', 'B06XMZV7RH', 'B09ZQK9X8G']",7854.0,False
2170,16,569,214,['B09HQSV46W'],21999.0,False
2171,11,1401,1034,['B00GGGOYEU'],299.0,False
2172,12,72,740,['B09RKFBCV7'],1999.0,False
2173,30,1202,483,"['B09W9V2PXG', 'B08CYNJ5KY']",1587.0,False
2174,26,1031,531,"['B09RZS1NQT', 'B0BNLFQDG2', 'B07S7DCJKS', 'B08CZHGHKH']",2025.0,False
2175,12,675,1020,"['B09LQQYNZQ', 'B09B9SPC7F']",5198.0,False
2176,19,585,55,"['B0B8ZWNR5T', 'B093QCY6YJ', 'B082FTPRSK', 'B08MXJYB2V']",3817.0,False
2177,5,1074,97,"['B08LKS3LSP', 'B08HD7JQHX']",544.0,False
2178,7,1419,1057,"['B0BCYQY9X5', 'B00O24PUO6', 'B09P1MFKG1']",10961.0,False
2179,2,1336,1038,['B09MB3DKG1'],2199.0,False
2180,19,796,717,"['B09G2VTHQM', 'B08XMG618K', 'B0B9XLX8VR', 'B09MDCZJXS']",40010.0,False
2181,15,1270,349,"['B08VGFX2B6', 'B00RGLI0ZS']",626.0,False
2182,13,1049,30,['B01LYU3BZF'],2199.0,False
2183,28,1224,590,"['B082LSVT4B', 'B0B3DV7S9B', 'B07WFPMGQQ']",20706.0,False
2184,17,207,769,"['B08LHTJTBB', 'B0B82YGCF6', 'B088Z1YWBC', 'B096TWZRJC']",11487.0,False
2185,24,1043,274,"['B09NJN8L25', 'B00LP9RFSU', 'B098QXR9X2']",3383.0,False
2186,11,699,418,"['B00E3DVQFS', 'B0BGSV43WY']",5378.0,False
2187,8,1419,1057,"['B00NH11PEY', 'B08B6XWQ1C', 'B098NS6PVG', 'B08243SKCK']",1533.0,False
2188,7,388,0,"['B08JKPVDKL', 'B07L1N3TJX']",1978.0,False
2189,16,432,1064,"['B08TZD7FQN', 'B09LHYZ3GJ', 'B01N6LU1VF']",17877.0,False
2190,22,1251,500,"['B09QS9X9L8', 'B0B1MDZV9C']",15285.0,False
2191,23,476,286,"['B0B5CGTBKV', 'B0BD3T6Z1D', 'B08JV91JTK', 'B09VGS66FV', 'B09JFR8H3Q']",17036.0,False
2192,1,68,520,"['B07WJXCTG9', 'B0994GFWBH', 'B07LFWP97N', 'B0BNXFDTZ2', 'B09NNZ1GF7']",4690.0,False
2193,13,1337,64,"['B00N3XLDW0', 'B09LQQYNZQ', 'B09Q8WQ5QJ']",5247.0,False
2194,9,1222,63,"['B07S9S86BF', 'B09WRMNJ9G', 'B084N133Y7', 'B09Q3M3WLJ', 'B07JW9H4J1']",38693.0,False
2195,13,1402,1102,"['B08ZHYNTM1', 'B09LRZYBH1', 'B0BJ966M5K', 'B07Q7561HD']",10346.0,False
2196,23,328,132,"['B09F5Z694W', 'B00GG59HU2', 'B008YW8M0G', 'B099Z83VRC']",10643.0,False
2197,18,793,105,"['B09Z7YGV3R', 'B07989VV5K']",1268.0,False
2198,13,935,1129,['B0B3N7LR6K'],7998.0,False
2199,9,988,914,"['B0B53QLB9H', 'B01M4GGIVU']",1697.0,False
2200,26,1363,327,"['B09C6HXFC1', 'B07WMS7TWB', 'B0994GFWBH', 'B08ZJDWTJ1']",7935.0,False
2201,14,434,513,"['B078JDNZJ8', 'B09CTWFV5W', 'B009UORDX4']",11748.0,False
2202,10,175,20,['B0B4SJKRDF'],239.0,False
2203,6,422,893,['B01F7B2JCI'],184.0,False
2204,1,386,394,['B0BMVWKZ8G'],1999.0,False
2205,16,373,1174,"['B092X94QNQ', 'B07H3WDC4X', 'B085W8CFLH', 'B01GGKZ0V6', 'B07DJ5KYDZ']",4354.0,False
2206,10,264,992,"['B07XJYYH7L', 'B0BFBNXS94']",1335.0,False
2207,8,1431,945,"['B08CRRQK6Z', 'B098NS6PVG', 'B0974H97TJ', 'B087JWLZ2K']",30394.0,False
2208,22,1332,527,"['B0747VDH9L', 'B07BRKK9JQ', 'B0BCKWZ884', 'B09XHXXCFH']",8273.0,False
2209,5,432,844,['B0B217Z5VK'],1799.0,False
2210,4,13,156,"['B0B4HJNPV4', 'B09LHZSMRR', 'B082LZGK39', 'B01LWYDEQ7', 'B09G2VTHQM']",18581.0,False
2211,23,460,281,['B08PKBMJKS'],197.0,False
2212,22,426,175,"['B07Y9PY6Y1', 'B09T37CKQ5']",6764.0,False
2213,17,237,916,['B09SDDQQKP'],1799.0,False
2214,21,1120,1117,"['B08497Z1MQ', 'B0989W6J2F', 'B09ZPJT8B2', 'B0B2DD66GS']",15513.0,False
2215,11,399,368,['B0883LQJ6B'],1199.0,False
2216,27,1033,11,"['B09B125CFJ', 'B09GFM8CGS', 'B092BJMT8Q', 'B085DTN6R2', 'B09B9SPC7F']",39387.0,False
2217,15,1112,882,"['B0BLV1GNLN', 'B083342NKJ', 'B086JTMRYL']",9056.0,False
2218,27,157,35,"['B09F6VHQXB', 'B078JDNZJ8', 'B07KKJPTWB']",12589.0,False
2219,11,1163,455,"['B01F262EUU', 'B08N1WL9XW', 'B07XLCFSSN', 'B00EYW1U68', 'B08235JZFB']",6277.0,False
2220,4,578,889,['B085194JFL'],558.0,False
2221,30,1418,101,['B07N8RQ6W7'],134.0,False
2222,20,157,619,"['B0B21C4BMX', 'B08Y1TFSP6']",675.0,False
2223,19,155,471,['B08MVSGXMY'],1498.0,False
2224,27,683,786,"['B082LZGK39', 'B0BMTZ4T1D', 'B0B3RHX6B6', 'B0B5KZ3C53', 'B00B7GKXMG']",3629.0,False
2225,15,1333,807,['B0B7NWGXS6'],2439.0,False
2226,2,306,1129,"['B083GQGT3Z', 'B01MUAUOCX', 'B00LOD70SC', 'B08235JZFB', 'B082T6V3DT']",4512.0,False
2227,31,1437,276,"['B07P681N66', 'B09MZ6WZ6V', 'B09Z6WH2N1']",3087.0,False
2228,23,296,828,"['B09XB1R2F3', 'B09VZBGL1N', 'B07JPX9CR7', 'B078WB1VWJ']",1957.0,False
2229,5,1065,146,['B09VH568H7'],119.0,False
2230,11,1392,1146,"['B097R45BH8', 'B09ZK6THRR', 'B099K9ZX65', 'B09PTT8DZF']",27385.44,False
2231,1,628,274,"['B01DEWVZ2C', 'B00NW4UWN6']",2241.0,False
2232,10,225,299,['B072J83V9W'],8999.0,False
2233,26,1035,651,"['B07L3NDN24', 'B08CRRQK6Z', 'B07ZKD8T1Q', 'B07MKFNHKG', 'B07J9KXQCC']",14945.0,False
2234,19,887,583,"['B084BR3QX8', 'B07DGD4Z4C']",3648.0,False
2235,7,1397,300,"['B07HZ2QCGR', 'B08XLR6DSB', 'B07232M876', 'B08JQN8DGZ', 'B00DJ5N9VK']",2918.0,False
2236,14,876,381,"['B01EZ0X3L8', 'B0B23LW7NV', 'B07GXHC691', 'B07RX14W1Q', 'B07SLMR1K6']",2845.0,False
2237,14,464,1044,"['B099K9ZX65', 'B09NVPSCQT', 'B086GVRP63', 'B01M5B0TPW']",27196.0,False
